web-scraper-order,web-scraper-start-url,Mouton_Links,Mouton_Links-href,Nom,Price,Addresse,Lien_image
"1738979855-633","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4034404","Mouton ladoum","425 000 CFA","Niaga, Sénégal",""
"1738979858-634","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4042194","Moutons","200 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738979863-635","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4043309","Brebis","125 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738979867-636","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4045097","Mouton ladoum","Prix sur demande","Keur Massar, Sénégal",""
"1738979870-637","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4045236","Mouton","90 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738979874-638","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055594","Mouton Ladoum","300 000 CFA","Diourbel, Sénégal",""
"1738979877-639","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055616","Mouton ladoum","300 000 CFA","Diourbel, Sénégal",""
"1738979881-640","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton  agnelle","https://sn.coinafrique.com/annonce/moutons/mouton-agnelle-4060011","Mouton  agnelle","350 000 CFA","Dakar, Sénégal",""
"1738979885-641","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-4061067","Mouton femelle Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal",""
"1738979889-642","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4061084","Mouton ladoum","Prix sur demande","Cambérène, Dakar, Sénégal",""
"1738979893-643","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4067794","Moutons","130 000 CFA","Pikine, Sénégal",""
"1738979897-644","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4069918","Moutons","120 000 CFA","Pikine, Sénégal",""
"1738979900-645","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4095794","Moutons","Prix sur demande","Keur Massar, Sénégal",""
"1738979903-646","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4100015","Moutons","150 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738979907-647","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4114620","Mouton","250 000 CFA","Niaga, Sénégal",""
"1738979910-648","https://sn.coinafrique.com/categorie/moutons?page=3","Agnelle Ladoum","https://sn.coinafrique.com/annonce/moutons/agnelle-ladoum-4124306","Agnelle Ladoum","125 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738979914-649","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-ladoum-4127293","Mouton femelle Ladoum","400 000 CFA","HLM, Dakar, Sénégal",""
"1738979917-650","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4141471","Brebis","110 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738979920-651","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4143070","Mouton ladoum","500 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738979923-652","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Ladoum Azawatt","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-azawatt-4150287","Mouton Ladoum Azawatt","400 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1738979927-653","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4150306","Mouton ladoum","500 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1738979930-654","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4152006","Mouton ladoum","600 000 CFA","Louga, Sénégal",""
"1738979933-655","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4155201","Brebis","95 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738979936-656","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4160771","Mouton Azawat","150 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738979941-657","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4169738","Mouton","Prix sur demande","Thies, Sénégal",""
"1738979943-658","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4175237","Brebis","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738979948-659","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4177437","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal",""
"1738979952-660","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4192844","Moutons","125 000 CFA","Pikine, Sénégal",""
"1738979955-661","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4195346","Mouton ladoum","850 000 CFA","Almadies 2, Dakar, Sénégal",""
"1738979958-662","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4196101","Mouton","75 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738979961-663","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4198188","Mouton","800 000 CFA","Louga, Sénégal",""
"1738979967-664","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4198569","Moutons","240 000 CFA","Biscuiterie, Dakar, Sénégal",""
"1738979971-665","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4198927","Mouton","150 000 CFA","Dakar, Sénégal",""
"1738979974-666","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4200797","Mouton","125 000 CFA","Dakar, Sénégal",""
"1738979978-667","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4202091","Moutons","Prix sur demande","Patte d'oie, Dakar, Sénégal",""
"1738979982-668","https://sn.coinafrique.com/categorie/moutons?page=3","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4204058","Moutons","180 000 CFA","Matam, Sénégal",""
"1738979986-669","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4206601","Mouton","135 000 CFA","Pikine, Sénégal",""
"1738979991-670","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4211097","Mouton","270 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1738979995-671","https://sn.coinafrique.com/categorie/moutons?page=3","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4213425","Brebis","500 000 CFA","Dakar, Sénégal",""
"1738979999-672","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4220644","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738980013-673","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223482","Mouton","160 000 CFA","Dakar, Sénégal",""
"1738980016-674","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223484","Mouton","160 000 CFA","Dakar, Sénégal",""
"1738980019-675","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223486","Mouton","160 000 CFA","Dakar, Sénégal",""
"1738980022-676","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223524","Mouton","97 000 CFA","Dakar, Sénégal",""
"1738980025-677","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4223526","Mouton","160 000 CFA","Dakar, Sénégal",""
"1738980030-678","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4226905","Mouton","260 000 CFA","Diamniadio, Sénégal",""
"1738980034-679","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4227161","Mouton","320 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980040-680","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4228460","Mouton","8 000 000 CFA","Louga, Sénégal",""
"1738980042-681","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4228472","Mouton","800 000 CFA","Louga, Sénégal",""
"1738980045-682","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4229136","Mouton","170 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738980050-683","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4231235","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1738980052-684","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4231286","Mouton","380 000 CFA","Fatick, Sénégal",""
"1738980056-685","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4236443","Mouton","500 000 CFA","Fatick, Sénégal",""
"1738980060-686","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4237485","Bélier","Prix sur demande","Point E, Dakar, Sénégal",""
"1738980064-687","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4237665","Mouton","450 000 CFA","Rufisque, Sénégal",""
"1738980067-688","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4242404","Mouton","250 CFA","Guediawaye, Dakar, Sénégal",""
"1738980071-689","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4242585","Moutons","350 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980074-690","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247736","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738980077-691","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247740","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738980080-692","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247742","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738980083-693","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4247744","Mouton","Prix sur demande","Dakar, Sénégal",""
"1738980087-694","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4248460","Mouton Azawat","400 000 CFA","Keur Massar, Sénégal",""
"1738980090-695","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4250400","Mouton","165 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738980093-696","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4250864","Mouton","400 000 CFA","Mbao, Dakar, Sénégal",""
"1738980096-697","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4251926","Mouton","800 000 CFA","Louga, Sénégal",""
"1738980100-698","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4252068","Mouton","250 000 CFA","Colobane, Dakar, Sénégal",""
"1738980104-699","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4252367","Mouton Ladoum","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738980108-700","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4253138","Bélier","475 000 CFA","Louga, Sénégal",""
"1738980111-701","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4255895","Mouton","Prix sur demande","Ouakam, Dakar, Sénégal",""
"1738980114-702","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton azwat","https://sn.coinafrique.com/annonce/moutons/mouton-azwat-4256261","Mouton azwat","250 000 CFA","Keur Massar, Sénégal",""
"1738980117-703","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4257202","Mouton","13 000 CFA","Dakar, Sénégal",""
"1738980121-704","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4224488","Mouton","350 000 CFA","Mbao, Dakar, Sénégal",""
"1738980124-705","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4258464","Mouton","140 000 CFA","Diamniadio, Sénégal",""
"1738980128-706","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259471","Mouton","135 000 CFA","Dakar, Sénégal",""
"1738980132-707","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259601","Mouton","700 CFA","Louga, Sénégal",""
"1738980136-708","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4259620","Mouton","250 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738980139-709","https://sn.coinafrique.com/categorie/moutons?page=2","Mouron","https://sn.coinafrique.com/annonce/moutons/mouron-4260033","Mouron","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1738980143-710","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4260282","Moutons","500 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1738980146-711","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260472","Mouton","115 000 CFA","Dakar, Sénégal",""
"1738980150-712","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260583","Mouton","400 000 CFA","Mariste, Dakar, Sénégal",""
"1738980153-713","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4260735","Mouton","130 CFA","Dakar, Sénégal",""
"1738980157-714","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4261058","Mouton","Prix sur demande","Medina, Dakar, Sénégal",""
"1738980161-715","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4261323","Mouton","145 CFA","Diourbel, Sénégal",""
"1738980164-716","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4261540","Bélier","500 000 CFA","Rufisque, Sénégal",""
"1738980168-717","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263512","Mouton","350 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980171-718","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4264167","Mouton","Prix sur demande","Louga, Sénégal",""
"1738980174-719","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-4265640","Mouton Azawat","400 000 CFA","Keur Massar, Sénégal",""
"1738980177-720","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4265763","Mouton","90 000 CFA","Dakar, Sénégal",""
"1738980181-721","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4265814","Mouton Ladoum","750 000 CFA","Biscuiterie, Dakar, Sénégal",""
"1738980184-722","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4266788","Mouton","850 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738980188-723","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4266947","Mouton ladoum","320 000 CFA","Mariste, Dakar, Sénégal",""
"1738980191-724","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4267338","Mouton","250 000 CFA","Dakar, Sénégal",""
"1738980195-725","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4271944","Mouton","325 000 CFA","Saint Louis, Sénégal",""
"1738980199-726","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4272303","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1738980202-727","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-4272920","Mouton Tabaski","165 000 CFA","Keur Massar, Sénégal",""
"1738980206-728","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4273458","Mouton","235 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738980209-729","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4249782","Mouton","Prix sur demande","Pikine, Sénégal",""
"1738980213-730","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4277689","Mouton","420 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1738980216-731","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4286897","Moutons","350 000 CFA","Keur Massar, Sénégal",""
"1738980219-732","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4290166","Mouton ladoum","650 000 CFA","Keur Massar, Sénégal",""
"1738980224-733","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4295855","Mouton Ladoum","500 000 CFA","Kaffrine, Sénégal",""
"1738980227-734","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263820","Mouton","295 CFA","Mbao, Dakar, Sénégal",""
"1738980230-735","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263826","Mouton","265 000 CFA","Mbao, Dakar, Sénégal",""
"1738980233-736","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263827","Mouton","250 000 CFA","Mbao, Dakar, Sénégal",""
"1738980236-737","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4296534","Mouton","350 000 CFA","Lac rose, Sénégal",""
"1738980241-738","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4312063","Brebis","Prix sur demande","Thies, Sénégal",""
"1738980244-739","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4324447","Brebis","160 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980248-740","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4324452","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980251-741","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4331406","Mouton","650 000 CFA","Thies, Sénégal",""
"1738980254-742","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4332510","Mouton","135 000 CFA","Lac rose, Sénégal",""
"1738980258-743","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4372450","Mouton","250 000 CFA","Lac rose, Sénégal",""
"1738980261-744","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-4384585","Femelle Ladoum","Prix sur demande","Keur Massar, Sénégal",""
"1738980264-745","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Brebis","https://sn.coinafrique.com/annonce/moutons/mouton-brebis-4423962","Mouton Brebis","700 000 CFA","Dakar, Sénégal",""
"1738980268-746","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4430520","Brebis","700 000 CFA","Dakar, Sénégal",""
"1738980271-747","https://sn.coinafrique.com/categorie/moutons?page=2","Femelle Ladoum","https://sn.coinafrique.com/annonce/moutons/femelle-ladoum-4437187","Femelle Ladoum","750 000 CFA","Mbao, Dakar, Sénégal",""
"1738980275-748","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4438670","Mouton","130 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980279-749","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4438677","Mouton Ladoum","300 CFA","Guediawaye, Dakar, Sénégal",""
"1738980282-750","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4438683","Mouton Ladoum","300 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980286-751","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4444713","Mouton Ladoum","1 000 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1738980289-752","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4449743","Mouton","Prix sur demande","Keur Massar, Sénégal",""
"1738980293-753","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4465409","Mouton Ladoum","300 000 CFA","Pikine, Sénégal",""
"1738980298-754","https://sn.coinafrique.com/categorie/moutons?page=2","Bélier","https://sn.coinafrique.com/annonce/moutons/belier-4484443","Bélier","160 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980301-755","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4501360","Moutons","500 000 CFA","Ouest Foire, Dakar, Sénégal",""
"1738980304-756","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4530463","Mouton","250 000 CFA","Thies, Sénégal",""
"1738980310-757","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4536120","Mouton","200 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980314-758","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum métisse","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-metisse-4574584","Mouton Ladoum métisse","175 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1738980318-759","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton  ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4600147","Mouton  ladoum","750 000 CFA","Thies, Sénégal",""
"1738980322-760","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Bali bali","https://sn.coinafrique.com/annonce/moutons/mouton-bali-bali-4623542","Mouton Bali bali","Prix sur demande","Grand Yoff, Dakar, Sénégal",""
"1738980326-761","https://sn.coinafrique.com/categorie/moutons?page=1","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4634393","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1738980330-762","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4635646","Mouton ladoum","Prix sur demande","Dakar, Sénégal",""
"1738980333-763","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4666295","Mouton","200 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980337-764","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4671961","Mouton","250 CFA","Dakar, Sénégal",""
"1738980340-765","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4677640","Mouton","320 000 CFA","Mbao, Dakar, Sénégal",""
"1738980344-766","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton tchadienne","https://sn.coinafrique.com/annonce/moutons/mouton-tchadienne-4678964","Mouton tchadienne","275 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980348-767","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton soudanais","https://sn.coinafrique.com/annonce/moutons/mouton-soudanais-4678969","Mouton soudanais","385 000 CFA","Guediawaye, Dakar, Sénégal",""
"1738980351-768","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4703472","Mouton Ladoum","500 000 CFA","Dakar, Sénégal",""
"1738980354-769","https://sn.coinafrique.com/categorie/moutons?page=1","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4703542","Mouton","350 000 CFA","Guediawaye, Dakar, Sénégal",""
